date,unit_id,actual_revenue_usd,max_potential_revenue_usd,revenue_loss_usd,revenue_capture_ratio,energy_rev_actual,energy_rev_potential,capacity_payment_actual,capacity_payment_potential,penalties_total_usd,fuel_overburn_cost
2024-01-24,STS-U1,872049.1950000001,885834.1,13784.904999999912,0.9844385026496497,557660.145,565834.1,320000.0,320000.0,649.76,4961.19
2024-01-25,STS-U1,870668.0700000001,885709.016,15040.94599999988,0.9830181857378768,556776.99,565709.016,320000.0,320000.0,715.07,5393.85
2024-01-26,STS-U1,867512.9670000001,882247.271,14734.303999999887,0.9832991220439832,553722.697,562247.271,320000.0,320000.0,680.24,5529.49
2024-01-27,STS-U1,787829.155,800634.52,12805.36499999999,0.984005979407433,472721.425,480634.52,320000.0,320000.0,630.36,4261.91
2024-01-28,STS-U1,787166.18,799796.39,12630.209999999963,0.9842082182941586,472009.23,479796.39,320000.0,320000.0,621.08,4221.97
2024-01-29,STS-U1,874279.782,888342.492,14062.709999999963,0.9841697204325559,559928.402,568342.492,320000.0,320000.0,669.36,4979.26
2024-01-30,STS-U1,871842.3109999999,886705.988,14863.677000000142,0.9832371978974387,557739.421,566705.988,320000.0,320000.0,712.93,5184.18
2024-01-31,STS-U1,866130.436,880117.813,13987.376999999979,0.9841073810876272,551728.486,560117.813,320000.0,320000.0,668.56,4929.49
2024-02-01,STS-U1,871507.372,886035.541,14528.168999999994,0.9836031758008227,557256.112,566035.541,320000.0,320000.0,699.24,5049.5
2024-02-02,STS-U1,869433.044,883203.347,13770.302999999956,0.9844086834059519,554946.634,563203.347,320000.0,320000.0,659.6,4853.99
2024-02-03,STS-U1,793506.4280000001,807199.307,13692.878999999957,0.9830365575375798,478704.368,487199.307,320000.0,320000.0,675.5,4522.44
2024-02-04,STS-U1,789616.103,802981.908,13365.805000000051,0.9833547868677509,474729.233,482981.908,320000.0,320000.0,657.23,4455.9
2024-02-05,STS-U1,868034.4670000001,882468.369,14433.901999999885,0.9836437174327776,554262.577,562468.369,320000.0,320000.0,653.92,5574.19
2024-02-06,STS-U1,873328.779,888110.132,14781.353000000003,0.9833563963889109,559355.799,568110.132,320000.0,320000.0,696.62,5330.4
2024-02-07,STS-U1,867367.95,881619.71,14251.76000000001,0.9838345719380525,553245.85,561619.71,320000.0,320000.0,667.27,5210.63
2024-02-08,STS-U1,870433.004,885236.765,14803.761000000057,0.9832770603466745,556168.394,565236.765,320000.0,320000.0,724.65,5010.74
2024-02-09,STS-U1,864002.1630000001,879019.192,15017.02899999998,0.9829161534393438,550167.513,559019.192,320000.0,320000.0,705.49,5459.86
2024-02-10,STS-U1,790583.271,803965.1089999999,13381.837999999989,0.9833552005551027,475745.061,483965.109,320000.0,320000.0,656.52,4505.27
2024-02-11,STS-U1,787353.4619999999,802026.057,14672.595000000088,0.9817055881514831,473392.662,482026.057,320000.0,320000.0,689.41,5349.79
2024-02-12,STS-U1,870659.344,885785.766,15126.421999999904,0.9829231597745047,556822.904,565785.766,320000.0,320000.0,715.99,5447.57
2024-02-13,STS-U1,868562.915,883961.736,15398.820999999996,0.9825797651947233,555027.485,563961.736,320000.0,320000.0,712.6,5751.97
2024-02-14,STS-U1,871866.5700000001,886289.006,14422.435999999987,0.9837271635974688,557913.67,566289.006,320000.0,320000.0,666.76,5380.34
2024-02-15,STS-U1,877744.019,892815.309,15071.290000000037,0.9831193642760442,564253.779,572815.309,320000.0,320000.0,682.42,5827.34
2024-02-16,STS-U1,864122.386,879218.515,15096.128999999957,0.9828300601699681,550352.706,559218.515,320000.0,320000.0,707.24,5523.08
2024-02-17,STS-U1,799497.082,813192.792,13695.709999999963,0.9831581020703392,484946.432,493192.792,320000.0,320000.0,657.95,4791.4
2024-02-18,STS-U1,787334.619,800663.2930000001,13328.674000000115,0.9833529598315179,472337.129,480663.293,320000.0,320000.0,662.23,4340.28
2024-02-19,STS-U1,867043.305,881243.944,14200.638999999966,0.9838856889778524,552710.055,561243.944,320000.0,320000.0,679.17,4987.58
2024-02-20,STS-U1,865637.4639999999,879763.284,14125.820000000065,0.9839436127229878,551575.524,559763.284,320000.0,320000.0,652.66,5285.4
2024-02-21,STS-U1,866470.069,881396.645,14926.576000000001,0.9830648595219011,552350.609,561396.645,320000.0,320000.0,722.14,5158.4
2024-02-22,STS-U1,867203.642,883079.778,15876.136000000057,0.9820218553345698,553838.062,563079.778,320000.0,320000.0,737.17,5897.25
2024-02-23,STS-U1,716117.455,887160.01,171042.55500000005,0.8072021359483955,482227.785,567160.01,264444.44,320000.0,18254.39,12300.38
2024-02-24,STS-U1,775054.245,802420.487,27366.24199999997,0.9658953847223993,474830.505,482420.487,320000.0,320000.0,605.3,19170.96
2024-02-25,STS-U1,781399.7940000001,801686.638,20286.843999999925,0.9746947958985441,473784.384,481686.638,320000.0,320000.0,630.4,11754.19
2024-02-26,STS-U1,877626.8060000001,891967.072,14340.265999999945,0.983922875126045,563592.636,571967.072,320000.0,320000.0,666.13,5299.7
2024-02-27,STS-U1,870605.887,887352.247,16746.359999999986,0.9811277200721396,557260.877,567352.247,320000.0,320000.0,805.45,5849.54
2024-02-28,STS-U1,867640.5599999999,882074.217,14433.657000000007,0.9836366864354227,553535.74,562074.217,320000.0,320000.0,678.87,5216.31
2024-02-29,STS-U1,868192.65,883384.419,15191.768999999971,0.9828027655081384,554212.72,563384.419,320000.0,320000.0,732.33,5287.74
2024-03-01,STS-U1,877410.1649999999,892675.622,15265.457000000053,0.9828992115122417,563798.125,572675.622,320000.0,320000.0,708.54,5679.42
2024-03-02,STS-U1,791582.803,805301.473,13718.670000000042,0.9829645536982644,476840.423,485301.473,320000.0,320000.0,674.98,4582.64
2024-03-03,STS-U1,793528.79,806429.64,12900.849999999977,0.9840025101259919,478644.9,486429.64,320000.0,320000.0,622.19,4493.92
2024-03-04,STS-U1,863683.9689999999,879716.591,16032.62200000009,0.9817752419767651,550298.119,559716.591,320000.0,320000.0,749.05,5865.1
2024-03-05,STS-U1,866412.605,880362.678,13950.072999999975,0.9841541749228947,552087.805,560362.678,320000.0,320000.0,655.92,5019.28
2024-03-06,STS-U1,870696.8180000001,884566.096,13869.277999999933,0.984320812132958,556331.898,564566.096,320000.0,320000.0,657.32,4977.76
2024-03-07,STS-U1,869438.0099999999,883909.147,14471.137000000104,0.9836282529159073,555488.48,563909.147,320000.0,320000.0,672.06,5378.41
2024-03-08,STS-U1,866720.337,881367.256,14646.918999999994,0.9833815938812231,552815.797,561367.256,320000.0,320000.0,680.07,5415.39
2024-03-09,STS-U1,790584.2129999999,803785.6869999999,13201.474000000046,0.9835758782303372,475709.393,483785.687,320000.0,320000.0,643.65,4481.53
2024-03-10,STS-U1,791145.3910000001,804583.363,13437.97199999995,0.9832982228840842,476424.711,484583.363,320000.0,320000.0,650.44,4628.88
2024-03-11,STS-U1,870651.613,885200.538,14548.92499999993,0.9835642610059057,556602.353,565200.538,320000.0,320000.0,681.39,5269.35
2024-03-12,STS-U1,860250.4589999999,875196.512,14946.053000000073,0.9829226318945841,546317.879,555196.512,320000.0,320000.0,707.39,5360.03
2024-03-13,STS-U1,863297.8,878405.871,15108.070999999996,0.9828005805758099,549501.58,558405.871,320000.0,320000.0,711.09,5492.69
2024-03-14,STS-U1,870731.649,885499.802,14768.15300000005,0.9833222402007945,556839.649,565499.802,320000.0,320000.0,689.6,5418.4
2024-03-15,STS-U1,865864.998,880462.495,14597.496999999974,0.9834206487125837,551776.358,560462.495,320000.0,320000.0,693.09,5218.27
2024-03-16,STS-U1,792199.4720000001,804985.833,12786.360999999917,0.9841160422012049,477280.422,484985.833,320000.0,320000.0,614.47,4466.48
2024-03-17,STS-U1,456165.96700000006,805107.442,348941.475,0.566590175674963,317640.787,485107.442,206666.67,320000.0,61390.58,6750.91
2024-03-18,STS-U1,850963.1730000001,881571.132,30607.958999999915,0.9652802163217841,552722.623,561571.132,320000.0,320000.0,705.34,21054.11
2024-03-19,STS-U1,852689.7710000001,880138.904,27449.132999999914,0.9688127261785034,551266.001,560138.904,320000.0,320000.0,705.89,17870.34
2024-03-20,STS-U1,868278.4130000001,882549.611,14271.197999999975,0.983829579864831,553816.693,562549.611,320000.0,320000.0,696.96,4841.32
2024-03-21,STS-U1,870736.9160000001,885553.42,14816.503999999957,0.9832686502413372,556758.596,565553.42,320000.0,320000.0,699.94,5321.74
2024-03-22,STS-U1,862018.8720000001,876407.754,14388.881999999867,0.9835819777559842,548014.322,556407.754,320000.0,320000.0,667.5,5327.95
2024-03-23,STS-U1,788472.512,803069.003,14596.491000000038,0.9818241135625053,473996.252,483069.003,320000.0,320000.0,721.97,4801.77
2024-03-24,STS-U1,791131.967,804442.872,13310.905000000028,0.983453262545659,476621.627,484442.872,320000.0,320000.0,625.01,4864.65
2024-03-25,STS-U1,871159.7519999999,885862.457,14702.705000000191,0.9834029482976495,557393.612,565862.457,320000.0,320000.0,676.55,5557.31
2024-03-26,STS-U1,868687.709,884428.811,15741.101999999955,0.9822019570097429,555168.089,564428.811,320000.0,320000.0,738.74,5741.64
2024-03-27,STS-U1,870520.589,885099.732,14579.142999999924,0.9835282483172191,556520.419,565099.732,320000.0,320000.0,682.73,5317.1
2024-03-28,STS-U1,872285.113,886980.682,14695.569000000018,0.9834319176299715,558215.713,566980.682,320000.0,320000.0,698.91,5231.69
2024-03-29,STS-U1,859436.9870000001,874514.686,15077.698999999906,0.9827587812516165,545654.077,554514.686,320000.0,320000.0,706.74,5510.35
2024-03-30,STS-U1,788716.7069999999,802033.934,13317.227000000072,0.9833956813602851,473912.257,482033.934,320000.0,320000.0,649.05,4546.5
2024-03-31,STS-U1,794032.895,807464.5619999999,13431.6669999999,0.9833656266391045,479305.845,487464.562,320000.0,320000.0,651.71,4621.24
2024-04-01,STS-U1,1138891.2319999998,1166789.435,27898.203000000212,0.9760897706448635,828688.392,846789.435,320000.0,320000.0,1448.09,8349.07
2024-04-02,STS-U1,1142911.986,1170516.01,27604.023999999976,0.9764172179071691,832101.236,850516.01,320000.0,320000.0,1473.18,7716.07
2024-04-03,STS-U1,1139314.8860000002,1167852.1779999998,28537.291999999667,0.9755642944050752,829087.236,847852.178,320000.0,320000.0,1501.2,8271.15
2024-04-04,STS-U1,1150959.9770000002,1178328.615,27368.637999999803,0.9767733400923988,840197.657,858328.615,320000.0,320000.0,1450.48,7787.2
2024-04-05,STS-U1,1144647.7940000002,1172526.9130000002,27879.118999999948,0.9762230455515353,834187.734,852526.9130000001,320000.0,320000.0,1467.13,8072.81
2024-04-06,STS-U1,1053693.805,1077987.88,24294.074999999953,0.9774634989402664,741957.755,757987.88,320000.0,320000.0,1282.41,6981.54
2024-04-07,STS-U1,1054558.797,1079370.496,24811.699000000022,0.9770128059902056,742926.967,759370.496,320000.0,320000.0,1315.48,7052.69
2024-04-08,STS-U1,1129112.1549999998,1172572.6,43460.4450000003,0.9629358173643148,828421.585,852572.6,311234.01,320000.0,1932.08,8611.36
2024-04-09,STS-U1,1141610.4899999998,1168745.688,27135.198000000324,0.9767826326303415,830663.13,848745.688,320000.0,320000.0,1446.61,7606.03
2024-04-10,STS-U1,1142034.53,1169645.429,27610.898999999976,0.9763937871123848,830963.3,849645.429,320000.0,320000.0,1494.57,7434.2
2024-04-11,STS-U1,1141746.0639999998,1170487.778,28741.714000000153,0.9754446697007714,831384.434,850487.778,320000.0,320000.0,1528.27,8110.1
2024-04-12,STS-U1,1139587.476,1167736.905,28149.429000000004,0.9758940315412914,829185.606,847736.905,320000.0,320000.0,1484.1,8114.03
2024-04-13,STS-U1,1053409.139,1078633.621,25224.482000000076,0.9766144115027543,741937.019,758633.621,320000.0,320000.0,1335.73,7192.15
2024-04-14,STS-U1,1054526.247,1079346.21,24819.96299999999,0.9770046322764222,743089.567,759346.21,320000.0,320000.0,1300.53,7262.79
2024-04-15,STS-U1,1130672.775,1170090.094,39417.319000000134,0.9663125778073631,827619.755,850090.094,313851.85,320000.0,1797.62,9001.21
2024-04-16,STS-U1,1139240.0690000004,1167606.73,28366.660999999614,0.9757052950525562,828561.339,847606.73,320000.0,320000.0,1523.64,7797.63
2024-04-17,STS-U1,1144062.7589999998,1172254.674,28191.91500000027,0.9759506908991005,833719.379,852254.674,320000.0,320000.0,1482.82,8173.8
2024-04-18,STS-U1,1145769.7060000002,1173535.2519999999,27765.545999999624,0.9763402539866781,835214.876,853535.252,320000.0,320000.0,1465.63,7979.54
2024-04-19,STS-U1,1139630.824,1167812.77,28181.945999999996,0.9758677531844424,829220.004,847812.77,320000.0,320000.0,1487.42,8101.76
2024-04-20,STS-U1,1048788.332,1073193.047,24404.715000000084,0.9772597156977294,736744.522,753193.047,320000.0,320000.0,1315.88,6640.31
2024-04-21,STS-U1,1054893.0929999999,1079176.986,24283.893000000156,0.977497766061516,742857.453,759176.986,320000.0,320000.0,1305.56,6658.8
2024-04-22,STS-U1,1144514.7280000001,1172607.642,28092.913999999873,0.976042358079737,833758.398,852607.642,320000.0,320000.0,1507.94,7735.73
2024-04-23,STS-U1,1137508.733,1164540.7859999998,27032.05299999984,0.9767873711895911,826224.333,844540.786,320000.0,320000.0,1465.32,7250.28
2024-04-24,STS-U1,1145167.801,1174015.405,28847.60400000005,0.975428257689685,834600.311,854015.405,320000.0,320000.0,1553.21,7879.3
2024-04-25,STS-U1,1146021.104,1173262.259,27241.155000000028,0.97678170009217,835390.024,853262.259,320000.0,320000.0,1429.78,7939.14
2024-04-26,STS-U1,1140188.9949999999,1169272.955,29083.960000000196,0.975126457962076,830209.205,849272.955,320000.0,320000.0,1525.1,8495.11
2024-04-27,STS-U1,1048918.14,1073798.9300000002,24880.79000000027,0.976829190917521,737773.77,753798.93,320000.0,320000.0,1282.01,7573.62
2024-04-28,STS-U1,1052948.102,1077136.259,24188.157000000123,0.977544013769942,740944.602,757136.259,320000.0,320000.0,1295.34,6701.16
2024-04-29,STS-U1,1149240.349,1177386.524,28146.175000000047,0.9760943628738186,838676.629,857386.524,320000.0,320000.0,1496.79,7939.49
2024-04-30,STS-U1,1143383.074,1171660.0150000001,28276.941000000108,0.9758659161890063,833145.024,851660.015,320000.0,320000.0,1481.2,8280.75
2024-05-01,STS-U1,1147974.542,1175882.566,27908.02400000021,0.9762663170566982,837009.402,855882.566,320000.0,320000.0,1509.86,7525.0
2024-05-02,STS-U1,1144270.476,1171410.7889999999,27140.31299999985,0.976831088415048,833567.636,851410.789,320000.0,320000.0,1427.45,7869.71
2024-05-03,STS-U1,1142816.166,1170529.807,27713.64100000006,0.9763238485391256,832142.346,850529.807,320000.0,320000.0,1471.0,7855.18
2024-05-04,STS-U1,1052036.9239999999,1076028.989,23992.065000000177,0.9777031425312277,740219.534,756028.989,320000.0,320000.0,1264.76,6917.85
2024-05-05,STS-U1,1050733.113,1075567.708,24834.595000000205,0.9769102448732124,739169.053,755567.708,320000.0,320000.0,1311.89,7124.05
2024-05-06,STS-U1,1138392.3309999998,1166086.223,27693.892000000225,0.9762505623908737,827739.451,846086.223,320000.0,320000.0,1467.75,7879.37
2024-05-07,STS-U1,1141515.902,1169372.7110000001,27856.809000000125,0.9761779894998763,830898.632,849372.711,320000.0,320000.0,1477.92,7904.81
2024-05-08,STS-U1,1141934.483,1169719.112,27784.628999999957,0.9762467512798919,831320.023,849719.112,320000.0,320000.0,1471.93,7913.61
2024-05-09,STS-U1,1145613.317,1172913.379,27300.061999999918,0.9767245710648511,834549.387,852913.379,320000.0,320000.0,1468.58,7467.49
2024-05-10,STS-U1,1140863.0219999999,1167899.2519999999,27036.22999999998,0.9768505460092546,829842.2119999999,847899.252,320000.0,320000.0,1444.56,7534.63
2024-05-11,STS-U1,1048611.419,1072894.406,24282.986999999965,0.9773668434990423,736956.729,752894.406,320000.0,320000.0,1275.01,7070.3
2024-05-12,STS-U1,1038671.712,1074109.314,35437.601999999955,0.9670074530235384,735017.942,754109.314,313333.33,320000.0,1527.31,8152.25
2024-05-13,STS-U1,1139064.6390000002,1167113.933,28049.29399999976,0.9759669615734081,828021.069,847113.933,320000.0,320000.0,1527.43,7429.0
2024-05-14,STS-U1,1139589.2229999998,1167611.736,28022.51300000027,0.9760001444521278,829008.113,847611.736,320000.0,320000.0,1488.29,7930.6
2024-05-15,STS-U1,1141785.1,1169386.023,27600.92299999995,0.9763970814965008,831183.99,849386.023,320000.0,320000.0,1456.17,7942.72
2024-05-16,STS-U1,1139675.9999999998,1166705.971,27029.971000000136,0.9768322339373713,828427.4,846705.971,320000.0,320000.0,1462.29,7289.11
2024-05-17,STS-U1,1137498.614,1166379.956,28881.341999999946,0.9752384788066437,827040.784,846379.956,320000.0,320000.0,1547.13,7995.04
2024-05-18,STS-U1,1048587.1990000003,1073786.236,25199.03699999978,0.9765325386420768,737399.839,753786.236,320000.0,320000.0,1310.91,7501.73
2024-05-19,STS-U1,1054506.1800000002,1078855.275,24349.09499999974,0.9774306196908573,742920.35,758855.275,320000.0,320000.0,1274.79,7139.38
2024-05-20,STS-U1,1145295.344,1172711.826,27416.481999999844,0.9766212965605415,834391.344,852711.826,320000.0,320000.0,1464.84,7631.16
2024-05-21,STS-U1,1148522.743,1176181.98,27659.236999999965,0.9764838796459031,837485.033,856181.98,320000.0,320000.0,1495.75,7466.54
2024-05-22,STS-U1,1145259.809,1173706.358,28446.549000000115,0.9757634873440806,835120.7390000001,853706.358,320000.0,320000.0,1486.84,8374.09
2024-05-23,STS-U1,1146044.315,1174538.084,28493.769000000088,0.9757404469142781,835719.465,854538.084,320000.0,320000.0,1505.49,8169.66
2024-05-24,STS-U1,1138551.48,1166195.8969999999,27644.4169999999,0.9762952201503073,827777.99,846195.897,320000.0,320000.0,1473.43,7753.08
2024-05-25,STS-U1,1049197.404,1074366.122,25168.717999999877,0.9765734254974955,737610.864,754366.122,320000.0,320000.0,1340.42,7073.04
2024-05-26,STS-U1,1049238.565,1073871.8939999999,24633.32899999991,0.9770612033542989,737821.855,753871.894,320000.0,320000.0,1284.0,7299.29
2024-05-27,STS-U1,1137662.5710000002,1166343.6260000002,28681.054999999935,0.9754094296392203,826575.751,846343.626,320000.0,320000.0,1580.73,7332.45
2024-05-28,STS-U1,1147928.6869999997,1176399.0720000002,28470.385000000475,0.9757987015821104,836910.857,856399.072,320000.0,320000.0,1559.06,7423.11
2024-05-29,STS-U1,1140034.471,1168976.591,28942.12000000011,0.9752414888178029,829114.051,848976.591,320000.0,320000.0,1589.0,7490.58
2024-05-30,STS-U1,1143136.3530000001,1172324.652,29188.298999999883,0.975102204879677,832642.583,852324.652,320000.0,320000.0,1574.57,7931.66
2024-05-31,STS-U1,1135126.531,1171530.488,36403.95699999994,0.9689261548266255,830196.781,851530.488,314696.97,320000.0,1706.69,8060.53
2024-06-01,STS-U1,1014085.736,1074401.979,60316.24300000002,0.9438606367272896,732447.8859999999,754401.979,290909.09,320000.0,1235.59,8035.65
2024-06-02,STS-U1,1016227.4480000001,1077775.076,61547.62799999979,0.9428938102480301,734281.548,757775.076,290909.09,320000.0,1243.48,7719.71
2024-06-03,STS-U1,1096911.3310000002,1177443.473,80532.14199999976,0.9316042393145104,814452.851,857443.473,290909.09,320000.0,951.21,7499.4
2024-06-04,STS-U1,1092112.433,1172108.176,79995.74300000002,0.931750546034925,809703.843,852108.176,290909.09,320000.0,987.73,7512.77
2024-06-05,STS-U1,1091092.674,1172179.986,81087.31199999992,0.9308234972713483,808896.844,852179.986,290909.09,320000.0,1018.5,7694.76
2024-06-06,STS-U1,1096733.754,1177150.25,80416.49600000004,0.9316854445726023,814344.144,857150.25,290909.09,320000.0,967.5,7551.98
2024-06-07,STS-U1,1093872.731,1173455.882,79583.15100000007,0.9321805342486663,810993.891,853455.882,290909.09,320000.0,924.64,7105.61
2024-06-08,STS-U1,1010235.9369999999,1071396.75,61160.81300000008,0.9429148791052426,728031.377,751396.75,290909.09,320000.0,1222.31,7482.22
2024-06-09,STS-U1,1014081.2250000001,1075097.705,61016.47999999998,0.9432456420321351,731751.375,755097.705,290909.09,320000.0,1183.54,7395.7
2024-06-10,STS-U1,1091521.442,1172365.223,80843.78099999996,0.9310421535764031,808971.742,852365.223,290909.09,320000.0,948.92,7410.47
2024-06-11,STS-U1,1090137.2800000003,1170741.4440000001,80604.16399999987,0.9311511825150696,808131.7,850741.444,290909.09,320000.0,970.38,7933.13
2024-06-12,STS-U1,1080288.6400000001,1168452.175,88163.53499999992,0.9245467320902544,799370.8,848452.175,289636.36,320000.0,982.19,7736.33
2024-06-13,STS-U1,1096554.677,1176922.115,80367.43800000008,0.9317138857570026,814154.597,856922.115,290909.09,320000.0,948.47,7560.54
2024-06-14,STS-U1,1088360.217,1169601.9139999999,81241.69699999993,0.9305390184236652,805842.3369999999,849601.914,290909.09,320000.0,945.2,7446.01
2024-06-15,STS-U1,1017068.799,1077982.675,60913.87600000005,0.9434927133685149,735114.839,757982.675,290909.09,320000.0,1183.42,7771.71
2024-06-16,STS-U1,1016635.0360000001,1076904.814,60269.77799999993,0.944034257051803,734165.396,756904.814,290909.09,320000.0,1179.63,7259.82
2024-06-17,STS-U1,1086797.293,1166111.212,79313.919,0.931984258290452,803977.643,846111.212,290909.09,320000.0,923.91,7165.53
2024-06-18,STS-U1,1088438.371,1168039.159,79600.78799999994,0.9318509252137154,805637.551,848039.159,290909.09,320000.0,989.0,7119.27
2024-06-19,STS-U1,1092820.607,1172133.28,79312.67299999995,0.9323347657187927,810174.187,852133.28,290909.09,320000.0,900.27,7362.4
2024-06-20,STS-U1,1087681.4470000002,1167193.648,79512.20099999988,0.9318774556936247,804841.577,847193.648,290909.09,320000.0,989.79,7079.43
2024-06-21,STS-U1,1091798.707,1172366.435,80567.72800000012,0.9312776913474156,809568.417,852366.435,290909.09,320000.0,963.62,7715.18
2024-06-22,STS-U1,1012185.0680000001,1074176.814,61991.74599999993,0.9422890671330392,730518.388,754176.814,290909.09,320000.0,1240.28,8002.13
2024-06-23,STS-U1,1015922.8950000001,1077117.3199999998,61194.4249999997,0.9431868526633665,733747.855,757117.32,290909.09,320000.0,1247.94,7486.11
2024-06-24,STS-U1,1088988.427,1168954.119,79965.69200000004,0.9315921038300392,805989.417,848954.119,290909.09,320000.0,954.04,6956.04
2024-06-25,STS-U1,1093583.2029999997,1173076.101,79492.89800000028,0.932235514872193,810716.323,853076.101,290909.09,320000.0,904.86,7137.35
2024-06-26,STS-U1,1085398.226,1165779.5699999998,80381.34399999981,0.9310492771802479,802613.336,845779.57,290909.09,320000.0,983.3,7140.9
2024-06-27,STS-U1,1093002.0480000002,1171968.615,78966.5669999998,0.9326205787515907,810444.868,851968.615,290909.09,320000.0,1022.43,7329.48
2024-06-28,STS-U1,1092760.781,1172687.9819999998,79927.20099999988,0.931842738881245,810338.641,852687.982,290909.09,320000.0,981.4,7505.55
2024-06-29,STS-U1,1011622.8120000002,1072679.9840000002,61057.17200000002,0.9430797880908347,729174.962,752679.984,290909.09,320000.0,1153.23,7308.01
2024-06-30,STS-U1,1020830.4440000001,1081972.6970000002,61142.253000000026,0.9434900222810336,738851.054,761972.697,290909.09,320000.0,1239.6,7690.1
2024-07-01,STS-U1,864214.0630000002,928524.495,64310.4319999998,0.9307391109805888,585354.283,608524.495,287340.07,320000.0,2254.21,6226.08
2024-07-02,STS-U1,876457.982,929842.273,53384.291000000085,0.9425877995116704,592859.332,609842.273,290909.09,320000.0,1358.64,5951.8
2024-07-03,STS-U1,873710.746,927984.198,54273.45199999993,0.9415146808351149,590195.476,607984.198,290909.09,320000.0,1404.43,5989.39
2024-07-04,STS-U1,874727.207,928185.983,53458.775999999954,0.9424051030945164,591345.067,608185.983,290909.09,320000.0,1347.27,6179.68
2024-07-05,STS-U1,878022.8659999999,932054.697,54031.83100000012,0.9420293345724107,594273.316,612054.697,290909.09,320000.0,1422.51,5737.03
2024-07-06,STS-U1,791015.4650000001,842310.21,51294.74499999988,0.9391023112494388,506530.115,522310.21,290909.09,320000.0,1262.41,5161.33
2024-07-07,STS-U1,795940.706,848491.779,52551.072999999975,0.9380653127105902,512104.616,528491.779,290909.09,320000.0,1310.97,5762.03
2024-07-08,STS-U1,880287.836,933843.852,53556.015999999945,0.9426499238761387,596665.596,613843.852,290909.09,320000.0,1374.26,5912.59
2024-07-09,STS-U1,870456.8430000001,923346.394,52889.55099999986,0.9427197080709021,586867.963,603346.394,290909.09,320000.0,1318.27,6001.94
2024-07-10,STS-U1,871017.7040000001,925012.048,53994.34399999981,0.9416284964971615,587694.064,605012.048,290909.09,320000.0,1385.44,6200.01
2024-07-11,STS-U1,876376.4600000001,930929.662,54553.20199999993,0.9413992224903455,593389.72,610929.662,290909.09,320000.0,1403.19,6519.16
2024-07-12,STS-U1,878524.6619999999,932044.601,53519.93900000013,0.942577920689012,595053.502,612044.601,290909.09,320000.0,1359.29,6078.64
2024-07-13,STS-U1,795185.393,847800.041,52614.64799999993,0.9379397906870355,511092.893,527800.041,290909.09,320000.0,1336.57,5480.02
2024-07-14,STS-U1,797377.36,849474.283,52096.92300000007,0.9386715712969971,513001.89,529474.283,290909.09,320000.0,1317.79,5215.83
2024-07-15,STS-U1,866692.803,920372.769,53679.966000000015,0.9416758428670982,583252.343,600372.769,290909.09,320000.0,1369.63,6099.0
2024-07-16,STS-U1,875137.371,928000.133,52862.76199999999,0.9430358249743914,591118.581,608000.133,290909.09,320000.0,1350.52,5539.78
2024-07-17,STS-U1,869766.2990000001,922788.742,53022.442999999854,0.9425410816292773,586196.429,602788.742,290909.09,320000.0,1327.38,6011.84
2024-07-18,STS-U1,868397.747,922558.424,54160.677000000025,0.9412929570734698,585159.637,602558.424,290909.09,320000.0,1391.9,6279.08
2024-07-19,STS-U1,873603.389,927590.083,53986.69400000002,0.9417989745800247,590080.099,607590.083,290909.09,320000.0,1400.8,5985.0
2024-07-20,STS-U1,789252.6549999999,845890.032,56637.377000000095,0.9330440425381439,506717.105,525890.032,289501.68,320000.0,1533.83,5432.3
2024-07-21,STS-U1,793547.7900000002,845003.283,51455.4929999999,0.9391061620289588,508964.49,525003.283,290909.09,320000.0,1283.1,5042.69
2024-07-22,STS-U1,876116.9950000001,929608.55,53491.554999999935,0.9424579786836084,592727.375,609608.55,290909.09,320000.0,1350.49,6168.98
2024-07-23,STS-U1,875968.241,931015.957,55047.716000000015,0.9408734989060987,592348.351,611015.957,290909.09,320000.0,1493.41,5795.79
2024-07-24,STS-U1,875421.739,934281.551,58859.812000000034,0.9369999204875661,594279.529,614281.551,288969.7,320000.0,1584.06,6243.43
2024-07-25,STS-U1,874019.1590000001,927055.768,53036.60899999994,0.9427902712752444,590153.709,607055.768,290909.09,320000.0,1352.16,5691.48
2024-07-26,STS-U1,873281.39,927223.026,53941.63599999994,0.9418245292799707,589649.86,607223.026,290909.09,320000.0,1405.86,5871.7
2024-07-27,STS-U1,790699.949,843246.575,52546.62599999993,0.937685337174361,506682.599,523246.575,290909.09,320000.0,1325.11,5566.63
2024-07-28,STS-U1,796693.525,847754.728,51061.20299999998,0.9397688962225405,511717.525,527754.728,290909.09,320000.0,1282.97,4650.12
2024-07-29,STS-U1,868689.754,923947.867,55258.11300000001,0.9401934730587997,585365.164,603947.867,290909.09,320000.0,1465.82,6118.68
2024-07-30,STS-U1,879545.9500000001,932959.173,53413.22299999988,0.9427485954950786,595984.51,612959.173,290909.09,320000.0,1357.97,5989.68
2024-07-31,STS-U1,878816.0260000001,933296.538,54480.51199999987,0.9416257215346063,595330.476,613296.538,290909.09,320000.0,1437.29,5986.25
2024-08-01,STS-U1,875475.6410000001,928527.251,53051.609999999986,0.9428647786665768,591659.621,608527.251,290909.09,320000.0,1349.41,5743.66
2024-08-02,STS-U1,881326.37,934519.175,53192.80500000005,0.9430800282936944,597414.86,614519.175,290909.09,320000.0,1368.34,5629.24
