timestamp,unit_id,net_station_heat_rate,ppa_reference_heat_rate,aux_load_mw,fuel_heat_input_mmbtu,ramp_rate_mw_per_min,restart_flag,heat_rate_deviation_percent,fuel_cost_impact_usd
2023-09-26T00:00:00Z,STS-U1,9699.778,9226.757,49.868,4994.967,0.424,0,5.127,729.99
2023-09-26T01:00:00Z,STS-U1,9569.919,9248.356,49.761,4840.251,0.151,0,3.477,487.44
2023-09-26T02:00:00Z,STS-U1,9716.755,9273.418,49.186,4811.33,0.167,0,4.781,657.97
2023-09-26T03:00:00Z,STS-U1,9672.27,9299.649,48.686,4687.441,0.167,0,4.007,541.3
2023-09-26T04:00:00Z,STS-U1,9469.311,9299.784,48.727,4588.989,0.001,0,1.823,246.28
2023-09-26T05:00:00Z,STS-U1,9333.21,9298.931,49.216,4530.574,0.005,0,0.369,49.89
2023-09-26T06:00:00Z,STS-U1,9686.151,9337.304,48.2,4557.125,0.232,0,3.736,492.07
2023-09-26T07:00:00Z,STS-U1,9720.014,9374.395,48.129,4448.641,0.212,0,3.687,474.29
2023-09-26T08:00:00Z,STS-U1,9716.136,9399.562,48.34,4368.457,0.138,0,3.368,426.8
2023-09-26T09:00:00Z,STS-U1,9824.154,9443.731,47.552,4272.476,0.232,0,4.028,496.13
2023-09-26T10:00:00Z,STS-U1,9591.751,9450.651,47.116,4146.909,0.035,0,1.493,182.95
2023-09-26T11:00:00Z,STS-U1,9562.734,9458.193,47.122,4112.519,0.038,0,1.105,134.84
2023-09-26T12:00:00Z,STS-U1,9713.478,9427.644,47.705,4274.279,0.157,0,3.032,377.26
2023-09-26T13:00:00Z,STS-U1,9820.632,9368.613,48.82,4520.542,0.319,0,4.825,624.14
2023-09-26T14:00:00Z,STS-U1,9639.52,9338.466,48.448,4533.634,0.173,0,3.224,424.76
2023-09-26T15:00:00Z,STS-U1,9695.358,9250.239,49.643,4895.071,0.556,0,4.812,674.23
2023-09-26T16:00:00Z,STS-U1,9646.79,9177.282,50.632,5192.774,0.54,0,5.116,758.27
2023-09-26T17:00:00Z,STS-U1,9550.956,9131.935,51.892,5379.266,0.394,0,4.589,708.12
2023-09-26T18:00:00Z,STS-U1,9494.028,9091.135,52.703,5593.276,0.418,0,4.432,712.25
2023-09-26T19:00:00Z,STS-U1,9429.124,9100.799,52.231,5490.372,0.106,0,3.608,573.71
2023-09-26T20:00:00Z,STS-U1,9437.748,9084.302,52.396,5601.797,0.185,0,3.891,629.61
2023-09-26T21:00:00Z,STS-U1,9510.966,9115.904,52.305,5449.359,0.342,0,4.334,679.37
2023-09-26T22:00:00Z,STS-U1,9575.138,9137.764,51.602,5359.001,0.21,0,4.786,734.76
2023-09-26T23:00:00Z,STS-U1,9562.957,9174.59,50.781,5161.635,0.318,0,4.233,629.25
2023-09-27T00:00:00Z,STS-U1,9694.604,9241.649,49.548,4928.139,0.503,0,4.901,691.23
2023-09-27T01:00:00Z,STS-U1,9517.929,9258.621,50.035,4776.849,0.116,0,2.801,390.72
2023-09-27T02:00:00Z,STS-U1,9664.45,9291.052,49.216,4720.063,0.211,0,4.019,547.54
2023-09-27T03:00:00Z,STS-U1,9303.775,9286.236,49.544,4564.026,0.031,0,0.189,25.83
2023-09-27T04:00:00Z,STS-U1,9691.188,9312.397,48.73,4651.32,0.163,0,4.068,545.93
2023-09-27T05:00:00Z,STS-U1,9391.574,9308.876,49.779,4529.517,0.022,0,0.888,119.78
2023-09-27T06:00:00Z,STS-U1,9428.094,9312.232,49.244,4530.464,0.02,0,1.244,167.21
2023-09-27T07:00:00Z,STS-U1,9736.16,9343.706,48.685,4563.517,0.188,0,4.2,552.5
2023-09-27T08:00:00Z,STS-U1,9849.267,9368.51,48.579,4531.695,0.142,0,5.132,664.42
2023-09-27T09:00:00Z,STS-U1,9847.946,9435.594,47.342,4305.488,0.361,0,4.37,541.55
2023-09-27T10:00:00Z,STS-U1,10190.427,9561.174,48.143,4091.65,0.608,0,6.581,759.02
2023-09-27T11:00:00Z,STS-U1,10130.564,9508.356,48.707,4223.125,0.246,0,6.544,779.27
2023-09-27T12:00:00Z,STS-U1,10032.854,9460.712,49.527,4331.199,0.234,0,6.048,742.11
2023-09-27T13:00:00Z,STS-U1,9825.469,9441.802,49.832,4301.275,0.096,0,4.063,504.67
2023-09-27T14:00:00Z,STS-U1,9698.808,9335.438,49.144,4578.628,0.583,0,3.892,515.48
2023-09-27T15:00:00Z,STS-U1,9681.799,9272.779,48.864,4793.326,0.388,0,4.411,608.55
2023-09-27T16:00:00Z,STS-U1,9609.507,9184.499,51.262,5145.392,0.633,0,4.627,683.94
2023-09-27T17:00:00Z,STS-U1,9543.392,9144.502,51.61,5306.272,0.337,0,4.362,666.61
2023-09-27T18:00:00Z,STS-U1,9568.145,9108.81,52.027,5520.906,0.343,0,5.043,796.67
2023-09-27T19:00:00Z,STS-U1,9249.577,9100.791,51.583,5379.882,0.084,0,1.635,260.14
2023-09-27T20:00:00Z,STS-U1,9385.233,9109.785,52.548,5414.588,0.095,0,3.024,477.73
2023-09-27T21:00:00Z,STS-U1,9484.886,9095.797,52.397,5555.387,0.149,0,4.278,685.15
2023-09-27T22:00:00Z,STS-U1,9545.391,9137.156,52.112,5350.423,0.415,0,4.468,688.0
2023-09-27T23:00:00Z,STS-U1,9611.694,9191.183,50.768,5111.47,0.456,0,4.575,672.42
2023-09-28T00:00:00Z,STS-U1,9627.984,9222.16,50.159,4979.918,0.233,0,4.401,631.21
2023-09-28T01:00:00Z,STS-U1,9644.404,9265.966,49.08,4802.808,0.303,0,4.084,566.75
2023-09-28T02:00:00Z,STS-U1,9557.404,9256.109,49.575,4801.949,0.066,0,3.255,455.28
2023-09-28T03:00:00Z,STS-U1,9604.347,9278.488,49.073,4735.611,0.148,0,3.512,483.25
2023-09-28T04:00:00Z,STS-U1,9777.525,9340.17,48.525,4593.44,0.379,0,4.683,618.03
2023-09-28T05:00:00Z,STS-U1,9628.705,9311.596,49.363,4630.254,0.171,0,3.406,458.71
2023-09-28T06:00:00Z,STS-U1,9239.217,9310.282,48.898,4443.117,0.008,0,-0.763,0.0
2023-09-28T07:00:00Z,STS-U1,9865.369,9416.878,47.922,4376.708,0.605,0,4.763,598.61
2023-09-28T08:00:00Z,STS-U1,9801.097,9380.54,48.705,4471.33,0.196,0,4.483,577.26
2023-09-28T09:00:00Z,STS-U1,9927.018,9456.425,47.591,4279.157,0.4,0,4.976,610.38
2023-09-28T10:00:00Z,STS-U1,9793.376,9432.034,47.957,4298.481,0.125,0,3.831,477.25
2023-09-28T11:00:00Z,STS-U1,9848.304,9471.309,46.599,4191.408,0.199,0,3.98,482.85
2023-09-28T12:00:00Z,STS-U1,9760.867,9443.667,47.436,4244.008,0.139,0,3.359,415.08
2023-09-28T13:00:00Z,STS-U1,9852.477,9408.999,47.66,4393.128,0.181,0,4.713,595.16
2023-09-28T14:00:00Z,STS-U1,9766.074,9366.402,48.479,4499.383,0.233,0,4.267,554.25
2023-09-28T15:00:00Z,STS-U1,9609.278,9231.63,49.947,4929.098,0.846,0,4.091,583.12
2023-09-28T16:00:00Z,STS-U1,9520.767,9190.079,50.928,5069.563,0.309,0,3.598,530.08
2023-09-28T17:00:00Z,STS-U1,9499.351,9149.82,51.444,5253.255,0.334,0,3.82,581.94
2023-09-28T18:00:00Z,STS-U1,9611.649,9122.662,51.699,5462.722,0.251,0,5.36,836.74
2023-09-28T19:00:00Z,STS-U1,9518.013,9096.96,52.646,5569.866,0.265,0,4.629,741.91
2023-09-28T20:00:00Z,STS-U1,9292.675,9095.316,52.434,5446.119,0.018,0,2.17,348.3
2023-09-28T21:00:00Z,STS-U1,9551.659,9117.195,52.195,5464.23,0.229,0,4.765,748.48
2023-09-28T22:00:00Z,STS-U1,9290.887,9124.671,51.483,5267.549,0.073,0,1.822,283.81
2023-09-28T23:00:00Z,STS-U1,9662.57,9187.754,51.108,5157.389,0.547,0,5.168,763.3
2023-09-29T00:00:00Z,STS-U1,9776.731,9244.008,49.631,4961.114,0.414,0,5.763,814.23
2023-09-29T01:00:00Z,STS-U1,9422.867,9251.835,49.787,4752.706,0.054,0,1.849,259.85
2023-09-29T02:00:00Z,STS-U1,9532.518,9283.248,49.029,4682.254,0.207,0,2.685,368.84
2023-09-29T03:00:00Z,STS-U1,9358.232,9271.316,49.847,4647.707,0.077,0,0.937,130.05
2023-09-29T04:00:00Z,STS-U1,9707.996,9320.64,49.486,4637.621,0.31,0,4.156,557.51
2023-09-29T05:00:00Z,STS-U1,9561.589,9306.851,48.905,4610.3,0.084,0,2.737,370.08
2023-09-29T06:00:00Z,STS-U1,9682.28,9333.193,49.011,4577.226,0.159,0,3.74,497.28
2023-09-29T07:00:00Z,STS-U1,9548.311,9337.479,48.604,4495.546,0.025,0,2.258,299.13
2023-09-29T08:00:00Z,STS-U1,9908.17,9420.661,47.787,4382.498,0.462,0,5.175,649.84
2023-09-29T09:00:00Z,STS-U1,9747.234,9399.412,47.874,4378.372,0.113,0,3.7,470.88
2023-09-29T10:00:00Z,STS-U1,9810.017,9481.763,47.371,4152.282,0.424,0,3.462,418.78
2023-09-29T11:00:00Z,STS-U1,9585.812,9474.357,47.104,4075.83,0.036,0,1.176,142.85
2023-09-29T12:00:00Z,STS-U1,9791.492,9448.791,46.355,4231.37,0.128,0,3.627,446.44
2023-09-29T13:00:00Z,STS-U1,9840.783,9388.586,48.173,4458.068,0.318,0,4.816,617.57
2023-09-29T14:00:00Z,STS-U1,9674.388,9366.354,48.483,4457.338,0.123,0,3.289,427.88
2023-09-29T15:00:00Z,STS-U1,9664.094,9278.387,49.56,4770.156,0.53,0,4.157,574.02
2023-09-29T16:00:00Z,STS-U1,9613.773,9169.036,50.83,5215.904,0.795,0,4.85,727.56
2023-09-29T17:00:00Z,STS-U1,9501.781,9140.869,51.673,5302.436,0.244,0,3.948,607.34
2023-09-29T18:00:00Z,STS-U1,9443.184,9124.778,51.894,5357.195,0.151,0,3.489,544.74
2023-09-29T19:00:00Z,STS-U1,9522.544,9106.346,51.913,5508.144,0.185,0,4.57,726.05
2023-09-29T20:00:00Z,STS-U1,9276.491,9099.53,51.984,5406.82,0.072,0,1.945,311.09
2023-09-29T21:00:00Z,STS-U1,9358.61,9093.458,52.207,5494.213,0.067,0,2.916,469.53
2023-09-29T22:00:00Z,STS-U1,9527.885,9158.22,50.662,5219.842,0.628,0,4.036,610.9
2023-09-29T23:00:00Z,STS-U1,9473.073,9179.344,51.842,5101.263,0.176,0,3.2,477.16
2023-09-30T00:00:00Z,STS-U1,9709.262,9326.798,49.256,4614.481,1.011,0,4.101,548.39
2023-09-30T01:00:00Z,STS-U1,9602.176,9347.82,48.341,4483.662,0.124,0,2.721,358.34
2023-09-30T02:00:00Z,STS-U1,9744.98,9389.052,47.64,4407.985,0.232,0,3.791,485.78
2023-09-30T03:00:00Z,STS-U1,9761.918,9427.736,46.858,4287.043,0.206,0,3.545,442.85
2023-09-30T04:00:00Z,STS-U1,9718.056,9442.968,46.996,4223.211,0.079,0,2.913,360.75
2023-09-30T05:00:00Z,STS-U1,9460.203,9436.979,47.629,4134.62,0.031,0,0.246,30.63
2023-09-30T06:00:00Z,STS-U1,9637.355,9457.911,47.337,4147.507,0.107,0,1.897,233.07
2023-09-30T07:00:00Z,STS-U1,9586.638,9458.24,47.194,4123.359,0.002,0,1.358,166.69
2023-09-30T08:00:00Z,STS-U1,9872.144,9532.973,46.935,4028.967,0.362,0,3.558,417.82
2023-09-30T09:00:00Z,STS-U1,9848.756,9571.886,46.194,3906.583,0.179,0,2.893,331.52
2023-09-30T10:00:00Z,STS-U1,9590.566,9572.323,45.329,3794.744,0.002,0,0.191,21.79
2023-09-30T11:00:00Z,STS-U1,9675.567,9578.763,45.796,3816.078,0.029,0,1.011,115.27
2023-09-30T12:00:00Z,STS-U1,10117.556,9625.179,45.62,3864.727,0.204,0,5.116,567.86
2023-09-30T13:00:00Z,STS-U1,10008.091,9523.644,46.049,4101.869,0.457,0,5.087,599.53
2023-09-30T14:00:00Z,STS-U1,9923.789,9440.92,47.128,4320.18,0.407,0,5.115,634.77
2023-09-30T15:00:00Z,STS-U1,9820.458,9363.654,48.044,4529.31,0.416,0,4.878,636.24
2023-09-30T16:00:00Z,STS-U1,9641.246,9278.308,49.208,4755.783,0.515,0,3.912,540.68
2023-09-30T17:00:00Z,STS-U1,9615.969,9222.719,50.034,4970.159,0.379,0,4.264,613.89
2023-09-30T18:00:00Z,STS-U1,9508.218,9183.919,50.231,5083.977,0.294,0,3.531,523.75
2023-09-30T19:00:00Z,STS-U1,9265.484,9186.828,50.806,4946.707,0.023,0,0.856,126.85
2023-09-30T20:00:00Z,STS-U1,9344.868,9180.735,51.095,5018.974,0.048,0,1.788,266.3
2023-09-30T21:00:00Z,STS-U1,9334.975,9189.189,50.176,4967.525,0.067,0,1.586,234.37
2023-09-30T22:00:00Z,STS-U1,9752.292,9221.34,50.168,5047.772,0.242,0,5.758,830.3
2023-09-30T23:00:00Z,STS-U1,9677.454,9269.337,49.238,4807.882,0.331,0,4.403,612.62
2023-10-01T00:00:00Z,STS-U1,9375.054,9264.38,49.825,4681.567,0.033,0,1.195,167.0
2023-10-01T01:00:00Z,STS-U1,9747.445,9292.557,49.809,4760.817,0.182,0,4.895,671.38
2023-10-01T02:00:00Z,STS-U1,9561.053,9316.016,49.742,4585.91,0.145,0,2.63,355.18
2023-10-01T03:00:00Z,STS-U1,9576.336,9329.996,49.574,4543.414,0.084,0,2.64,353.22
2023-10-01T04:00:00Z,STS-U1,9840.046,9370.844,49.106,4524.907,0.236,0,5.007,652.12
2023-10-01T05:00:00Z,STS-U1,9715.541,9351.807,49.304,4532.549,0.108,0,3.889,512.91
2023-10-01T06:00:00Z,STS-U1,9560.258,9365.662,48.566,4407.793,0.079,0,2.078,271.2
2023-10-01T07:00:00Z,STS-U1,9926.492,9403.459,48.174,4448.89,0.208,0,5.562,708.64
2023-10-01T08:00:00Z,STS-U1,9872.77,9439.531,47.868,4309.505,0.19,0,4.59,571.72
2023-10-01T09:00:00Z,STS-U1,9850.381,9458.77,48.103,4244.173,0.098,0,4.14,510.14
2023-10-01T10:00:00Z,STS-U1,9973.925,9517.259,46.734,4112.773,0.286,0,4.798,569.36
2023-10-01T11:00:00Z,STS-U1,9699.367,9524.334,46.985,3982.523,0.033,0,1.838,217.31
2023-10-01T12:00:00Z,STS-U1,9943.667,9492.804,47.594,4178.882,0.151,0,4.75,572.98
2023-10-01T13:00:00Z,STS-U1,9757.967,9463.971,48.119,4189.215,0.142,0,3.106,381.7
2023-10-01T14:00:00Z,STS-U1,9695.714,9373.549,48.292,4441.844,0.477,0,3.437,446.37
2023-10-01T15:00:00Z,STS-U1,9598.243,9284.911,49.855,4716.337,0.528,0,3.375,465.67
2023-10-01T16:00:00Z,STS-U1,9717.104,9221.858,50.768,5033.205,0.428,0,5.37,775.92
2023-10-01T17:00:00Z,STS-U1,9568.628,9152.478,52.079,5284.258,0.549,0,4.547,695.18
2023-10-01T18:00:00Z,STS-U1,9680.495,9131.713,52.347,5457.834,0.188,0,6.01,935.98
2023-10-01T19:00:00Z,STS-U1,9428.156,9119.887,52.395,5380.376,0.114,0,3.38,532.22
2023-10-01T20:00:00Z,STS-U1,9389.64,9115.54,52.608,5384.743,0.043,0,3.007,475.58
2023-10-01T21:00:00Z,STS-U1,9346.779,9123.195,52.915,5320.642,0.076,0,2.451,385.1
2023-10-01T22:00:00Z,STS-U1,9684.847,9175.778,51.281,5226.643,0.466,0,5.548,831.31
2023-10-01T23:00:00Z,STS-U1,9736.87,9211.293,51.111,5092.025,0.276,0,5.706,831.74
2023-10-02T00:00:00Z,STS-U1,9686.398,9164.023,51.422,5285.391,0.373,0,5.7,862.59
2023-10-02T01:00:00Z,STS-U1,9706.783,9215.497,50.948,5056.63,0.404,0,5.331,774.56
2023-10-02T02:00:00Z,STS-U1,9513.647,9204.769,50.944,5001.545,0.08,0,3.356,491.48
2023-10-02T03:00:00Z,STS-U1,9753.177,9249.881,49.834,4927.553,0.323,0,5.441,769.66
2023-10-02T04:00:00Z,STS-U1,9337.732,9255.748,50.566,4702.196,0.04,0,0.886,124.97
2023-10-02T05:00:00Z,STS-U1,9285.943,9256.82,50.912,4675.301,0.007,0,0.315,44.39
2023-10-02T06:00:00Z,STS-U1,9427.669,9254.014,50.354,4752.114,0.019,0,1.877,265.0
2023-10-02T07:00:00Z,STS-U1,9835.506,9298.762,49.857,4781.326,0.291,0,5.772,789.98
2023-10-02T08:00:00Z,STS-U1,9445.53,9303.28,49.407,4571.58,0.028,0,1.529,208.46
2023-10-02T09:00:00Z,STS-U1,9794.235,9334.208,49.507,4631.494,0.187,0,4.928,658.7
2023-10-02T10:00:00Z,STS-U1,9740.008,9379.119,48.237,4443.501,0.257,0,3.848,498.56
2023-10-02T11:00:00Z,STS-U1,9635.325,9374.3,48.455,4413.325,0.027,0,2.784,362.07
2023-10-02T12:00:00Z,STS-U1,9573.794,9362.908,48.968,4426.819,0.064,0,2.252,295.32
2023-10-02T13:00:00Z,STS-U1,9687.246,9308.338,49.945,4675.65,0.322,0,4.071,553.91
2023-10-02T14:00:00Z,STS-U1,9619.007,9269.324,49.435,4780.791,0.248,0,3.772,526.42
2023-10-02T15:00:00Z,STS-U1,9558.357,9187.795,51.193,5102.394,0.584,0,4.033,599.19
2023-10-02T16:00:00Z,STS-U1,9664.525,9145.04,52.515,5379.579,0.358,0,5.681,875.96
2023-10-02T17:00:00Z,STS-U1,9532.433,9097.231,52.945,5579.461,0.471,0,4.784,771.7
2023-10-02T18:00:00Z,STS-U1,9738.677,9073.552,53.753,5869.934,0.277,0,7.33,1214.6
2023-10-02T19:00:00Z,STS-U1,9437.961,9063.603,53.978,5764.231,0.13,0,4.13,692.74
2023-10-02T20:00:00Z,STS-U1,9448.891,9055.166,54.199,5839.995,0.118,0,4.348,737.35
2023-10-02T21:00:00Z,STS-U1,9581.674,9082.644,53.011,5704.372,0.359,0,5.494,900.26
2023-10-02T22:00:00Z,STS-U1,9637.672,9108.362,52.548,5568.724,0.284,0,5.811,926.82
2023-10-02T23:00:00Z,STS-U1,9606.792,9143.881,52.486,5353.158,0.342,0,5.063,781.73
2023-10-03T00:00:00Z,STS-U1,9603.167,9164.206,51.292,5237.838,0.177,0,4.79,725.64
2023-10-03T01:00:00Z,STS-U1,9568.991,9186.215,50.711,5110.617,0.179,0,4.167,619.63
2023-10-03T02:00:00Z,STS-U1,9698.31,9215.405,51.255,5055.579,0.222,0,5.24,763.04
2023-10-03T03:00:00Z,STS-U1,9606.231,9231.57,50.064,4928.912,0.117,0,4.058,582.74
2023-10-03T04:00:00Z,STS-U1,9513.08,9245.451,50.811,4832.876,0.097,0,2.895,412.17
2023-10-03T05:00:00Z,STS-U1,9446.511,9244.198,50.635,4802.292,0.009,0,2.189,311.81
2023-10-03T06:00:00Z,STS-U1,9650.018,9266.147,49.566,4809.6,0.148,0,4.143,580.07
2023-10-03T07:00:00Z,STS-U1,9524.738,9278.173,50.613,4712.194,0.079,0,2.657,369.86
2023-10-03T08:00:00Z,STS-U1,9481.442,9299.643,49.784,4605.387,0.136,0,1.955,267.76
2023-10-03T09:00:00Z,STS-U1,9774.27,9330.03,48.927,4630.88,0.185,0,4.761,638.25
2023-10-03T10:00:00Z,STS-U1,9766.916,9373.937,49.034,4480.441,0.253,0,4.192,546.71
2023-10-03T11:00:00Z,STS-U1,9705.051,9387.931,49.106,4407.725,0.077,0,3.378,436.8
2023-10-03T12:00:00Z,STS-U1,9633.816,9365.642,48.777,4443.807,0.124,0,2.863,375.19
2023-10-03T13:00:00Z,STS-U1,9660.605,9313.309,49.507,4640.928,0.307,0,3.729,506.06
2023-10-03T14:00:00Z,STS-U1,9721.83,9261.615,49.843,4865.64,0.329,0,4.969,698.68
2023-10-03T15:00:00Z,STS-U1,9536.108,9204.052,51.409,5020.884,0.408,0,3.608,530.36
2023-10-03T16:00:00Z,STS-U1,9536.651,9141.037,51.574,5320.076,0.52,0,4.328,669.53
2023-10-03T17:00:00Z,STS-U1,9587.497,9099.928,53.266,5597.907,0.406,0,5.358,863.69
2023-10-03T18:00:00Z,STS-U1,9658.96,9071.547,53.432,5833.509,0.332,0,6.475,1076.4
2023-10-03T19:00:00Z,STS-U1,9359.504,9063.244,53.898,5718.299,0.109,0,3.269,549.21
2023-10-03T20:00:00Z,STS-U1,9229.884,9062.661,53.81,5642.689,0.008,0,1.845,310.22
2023-10-03T21:00:00Z,STS-U1,9510.912,9078.195,52.959,5692.283,0.2,0,4.767,785.91
2023-10-03T22:00:00Z,STS-U1,9554.115,9101.514,53.088,5566.944,0.266,0,4.973,800.34
2023-10-03T23:00:00Z,STS-U1,9495.681,9132.802,52.537,5349.621,0.312,0,3.973,620.47
2023-10-04T00:00:00Z,STS-U1,9644.029,9169.14,51.502,5238.293,0.32,0,5.179,782.9
2023-10-04T01:00:00Z,STS-U1,9497.942,9184.983,50.793,5079.013,0.128,0,3.407,507.98
2023-10-04T02:00:00Z,STS-U1,9474.901,9204.795,51.351,4984.919,0.153,0,2.934,431.37
2023-10-04T03:00:00Z,STS-U1,9726.998,9237.721,50.252,4967.421,0.239,0,5.297,758.52
2023-10-04T04:00:00Z,STS-U1,9558.21,9255.087,50.036,4810.719,0.119,0,3.275,463.17
2023-10-04T05:00:00Z,STS-U1,9673.486,9240.366,50.133,4928.232,0.101,0,4.687,669.93
2023-10-04T06:00:00Z,STS-U1,9665.001,9286.941,50.413,4747.026,0.31,0,4.071,563.79
2023-10-04T07:00:00Z,STS-U1,9724.338,9267.518,50.762,4852.992,0.126,0,4.929,692.24
2023-10-04T08:00:00Z,STS-U1,9666.879,9323.793,49.775,4609.779,0.353,0,3.68,496.81
2023-10-04T09:00:00Z,STS-U1,9684.669,9348.278,48.698,4524.107,0.144,0,3.598,477.21
2023-10-04T10:00:00Z,STS-U1,9545.615,9361.798,48.295,4410.966,0.077,0,1.963,257.96
2023-10-04T11:00:00Z,STS-U1,9649.87,9378.825,49.32,4413.778,0.095,0,2.89,376.53
2023-10-04T12:00:00Z,STS-U1,9750.934,9349.566,49.182,4555.42,0.165,0,4.293,569.53
2023-10-04T13:00:00Z,STS-U1,9672.44,9296.477,49.061,4702.648,0.319,0,4.044,555.23
2023-10-04T14:00:00Z,STS-U1,9602.277,9247.792,50.626,4867.152,0.319,0,3.833,545.81
2023-10-04T15:00:00Z,STS-U1,9584.227,9192.6,50.69,5089.774,0.402,0,4.26,631.8
2023-10-04T16:00:00Z,STS-U1,9524.107,9139.793,52.014,5323.747,0.443,0,4.205,652.64
2023-10-04T17:00:00Z,STS-U1,9537.655,9104.295,52.716,5536.887,0.348,0,4.76,764.35
2023-10-04T18:00:00Z,STS-U1,9560.752,9067.066,53.425,5807.435,0.436,0,5.445,911.14
2023-10-04T19:00:00Z,STS-U1,9337.36,9057.735,53.794,5746.613,0.128,0,3.087,522.92
2023-10-04T20:00:00Z,STS-U1,9234.974,9059.805,53.632,5665.973,0.029,0,1.933,326.58
2023-10-04T21:00:00Z,STS-U1,9652.427,9078.211,53.659,5783.63,0.24,0,6.325,1045.59
2023-10-04T22:00:00Z,STS-U1,9538.468,9091.939,52.057,5608.114,0.161,0,4.911,797.87
2023-10-04T23:00:00Z,STS-U1,9632.47,9128.999,52.625,5448.254,0.382,0,5.515,865.49
2023-10-05T00:00:00Z,STS-U1,9572.308,9164.131,51.845,5226.664,0.314,0,4.454,677.41
2023-10-05T01:00:00Z,STS-U1,9625.077,9193.301,51.407,5115.225,0.236,0,4.697,697.49
2023-10-05T02:00:00Z,STS-U1,9399.716,9199.095,51.244,4968.765,0.045,0,2.181,322.37
2023-10-05T03:00:00Z,STS-U1,9671.104,9227.218,51.097,4990.17,0.208,0,4.811,696.28
2023-10-05T04:00:00Z,STS-U1,9366.806,9228.226,50.341,4822.024,0.007,0,1.502,216.89
2023-10-05T05:00:00Z,STS-U1,9512.148,9241.359,50.638,4846.905,0.092,0,2.93,419.5
2023-10-05T06:00:00Z,STS-U1,9679.762,9265.365,50.675,4838.164,0.163,0,4.473,629.76
2023-10-05T07:00:00Z,STS-U1,9558.698,9278.899,49.85,4719.013,0.088,0,3.015,420.02
2023-10-05T08:00:00Z,STS-U1,9700.508,9316.201,49.402,4648.849,0.233,0,4.125,560.05
2023-10-05T09:00:00Z,STS-U1,9727.611,9372.017,48.514,4463.608,0.325,0,3.794,496.2
2023-10-05T10:00:00Z,STS-U1,9546.745,9386.857,48.17,4330.257,0.082,0,1.703,220.56
2023-10-05T11:00:00Z,STS-U1,9693.663,9368.518,48.716,4461.394,0.102,0,3.471,455.12
2023-10-05T12:00:00Z,STS-U1,9482.549,9363.689,48.504,4377.713,0.027,0,1.269,166.9
2023-10-05T13:00:00Z,STS-U1,9813.089,9295.382,49.144,4775.882,0.406,0,5.57,766.39
2023-10-05T14:00:00Z,STS-U1,9617.797,9258.931,49.247,4818.192,0.236,0,3.876,546.87
2023-10-05T15:00:00Z,STS-U1,9685.548,9187.648,51.456,5173.514,0.516,0,5.419,809.04
2023-10-05T16:00:00Z,STS-U1,9564.071,9135.744,51.577,5363.26,0.442,0,4.688,730.72
2023-10-05T17:00:00Z,STS-U1,9590.011,9093.805,53.069,5636.106,0.424,0,5.457,887.23
2023-10-05T18:00:00Z,STS-U1,9617.603,9071.187,54.118,5817.775,0.269,0,6.024,1005.67
2023-10-05T19:00:00Z,STS-U1,9571.667,9051.475,54.428,5949.379,0.272,0,5.747,983.81
2023-10-05T20:00:00Z,STS-U1,9288.821,9053.977,54.519,5753.712,0.037,0,2.594,442.65
2023-10-05T21:00:00Z,STS-U1,9623.422,9092.479,53.32,5666.714,0.49,0,5.839,951.4
2023-10-05T22:00:00Z,STS-U1,9432.137,9105.376,52.978,5471.653,0.14,0,3.589,576.87
2023-10-05T23:00:00Z,STS-U1,9544.079,9127.258,52.656,5408.062,0.219,0,4.567,718.82
2023-10-06T00:00:00Z,STS-U1,9549.659,9166.468,51.804,5202.676,0.35,0,4.18,635.39
2023-10-06T01:00:00Z,STS-U1,9630.775,9190.444,51.393,5130.971,0.194,0,4.791,714.05
2023-10-06T02:00:00Z,STS-U1,9675.518,9224.192,50.944,5003.58,0.253,0,4.893,710.45
2023-10-06T03:00:00Z,STS-U1,9295.932,9222.305,50.92,4814.652,0.014,0,0.798,116.08
2023-10-06T04:00:00Z,STS-U1,9447.094,9230.844,50.534,4854.62,0.061,0,2.343,338.3
2023-10-06T05:00:00Z,STS-U1,9312.732,9232.364,50.333,4777.678,0.011,0,0.87,125.52
2023-10-06T06:00:00Z,STS-U1,9588.399,9258.174,50.004,4813.64,0.178,0,3.567,504.74
2023-10-06T07:00:00Z,STS-U1,9711.621,9294.421,49.661,4735.039,0.235,0,4.489,619.34
2023-10-06T08:00:00Z,STS-U1,9429.364,9298.813,48.886,4574.55,0.028,0,1.404,192.85
2023-10-06T09:00:00Z,STS-U1,9710.924,9329.697,49.867,4611.156,0.188,0,4.086,551.23
2023-10-06T10:00:00Z,STS-U1,9664.257,9357.759,48.897,4484.931,0.163,0,3.275,433.15
2023-10-06T11:00:00Z,STS-U1,9389.836,9358.277,48.834,4355.323,0.003,0,0.337,44.58
2023-10-06T12:00:00Z,STS-U1,9573.275,9348.025,49.086,4476.621,0.059,0,2.41,320.8
2023-10-06T13:00:00Z,STS-U1,9789.156,9319.643,49.574,4680.784,0.168,0,5.038,683.79
2023-10-06T14:00:00Z,STS-U1,9696.367,9274.386,50.258,4807.954,0.284,0,4.55,637.33
2023-10-06T15:00:00Z,STS-U1,9683.909,9200.822,50.536,5104.478,0.516,0,5.25,775.66
2023-10-06T16:00:00Z,STS-U1,9668.179,9145.748,52.135,5374.259,0.453,0,5.712,884.65
