date,unit_id,actual_total_revenue,revenue_target,total_revenue_loss,revenue_capture_ratio
2024-11-03,STS-U1,793518.6810000001,807202.8200000001,13684.138999999966,0.9830474588778072
2024-11-04,STS-U1,864364.212,877464.3150000001,13100.103000000005,0.9850705005593304
2024-11-05,STS-U1,866241.317,881027.678,14786.360999999915,0.983216916597256
2024-11-06,STS-U1,859002.158,881499.523,22497.36499999999,0.9744783015611456
2024-11-07,STS-U1,861889.879,875735.649,13845.77000000002,0.9841895553574752
2024-11-08,STS-U1,863411.038,878691.267,15280.22900000005,0.9826102414194132
2024-11-09,STS-U1,796614.8640000001,809129.617,12514.75299999991,0.9845330677099664
2024-11-10,STS-U1,794819.3559999999,807285.804,12466.448000000091,0.9845575780742948
2024-11-11,STS-U1,864445.99,877440.255,12994.265000000014,0.9851907125004198
2024-11-12,STS-U1,867923.699,881814.486,13890.787000000011,0.9842474951131616
2024-11-13,STS-U1,870966.025,884564.153,13598.128000000026,0.9846273128366304
2024-11-14,STS-U1,873649.6020000001,887159.133,13509.53099999996,0.9847721445933648
2024-11-15,STS-U1,872097.572,885587.733,13490.160999999964,0.9847669965410418
2024-11-16,STS-U1,791754.572,804372.211,12617.638999999966,0.984313681119946
2024-11-17,STS-U1,794397.44,806466.885,12069.445000000063,0.9850341716138784
2024-11-18,STS-U1,872209.4310000001,885811.241,13601.80999999994,0.9846447986089624
2024-11-19,STS-U1,871177.8960000001,885160.082,13982.185999999989,0.9842037770519344
2024-11-20,STS-U1,869796.818,882534.979,12738.16100000008,0.9855663953235784
2024-11-21,STS-U1,870867.9,885210.782,14342.881999999983,0.983797212718541
2024-11-22,STS-U1,878421.856,892490.639,14068.782999999938,0.9842364923672886
2024-11-23,STS-U1,792871.4870000001,805325.3670000001,12453.880000000005,0.98453559205965
2024-11-24,STS-U1,795214.5210000001,808153.532,12939.01099999994,0.9839894147737264
2024-11-25,STS-U1,866100.2390000001,879745.516,13645.276999999884,0.9844895179892
2024-11-26,STS-U1,876838.5200000001,890920.25,14081.729999999863,0.9841941745066408
2024-11-27,STS-U1,871026.965,884798.436,13771.47100000002,0.9844354709053758
2024-11-28,STS-U1,866423.8790000001,880185.414,13761.534999999916,0.9843651862651748
2024-11-29,STS-U1,875744.27,889155.95,13411.679999999937,0.9849163917758184
2024-11-30,STS-U1,783870.991,806907.9739999999,23036.98299999989,0.9714502970074752
2024-12-01,STS-U1,797030.25,809851.61,12821.359999999986,0.9841682601581788
2024-12-02,STS-U1,876215.107,890013.286,13798.179000000004,0.9844966595251478
2024-12-03,STS-U1,868054.632,882853.892,14799.26000000001,0.983237022417748
2024-12-04,STS-U1,867719.6720000001,881584.746,13865.073999999906,0.9842725568212136
2024-12-05,STS-U1,867426.0709999999,880648.983,13222.912000000128,0.9849850368816016
2024-12-06,STS-U1,868348.772,881921.882,13573.109999999986,0.9846096232818043
2024-12-07,STS-U1,796861.02,809070.737,12209.716999999946,0.984908962292626
2024-12-08,STS-U1,794098.084,807335.842,13237.757999999914,0.9836031583000128
2024-12-09,STS-U1,870691.671,884601.694,13910.023000000045,0.984275382814268
2024-12-10,STS-U1,870395.797,883715.12,13319.322999999977,0.9849280354057992
2024-12-11,STS-U1,874611.75,888094.014,13482.263999999966,0.9848188775203252
2024-12-12,STS-U1,873267.8750000001,887341.558,14073.682999999844,0.9841394974988876
2024-12-13,STS-U1,872262.7790000001,886701.737,14438.957999999868,0.983716104979278
2024-12-14,STS-U1,798139.912,810458.8640000001,12318.952000000048,0.9848000280492952
2024-12-15,STS-U1,793535.5460000001,807361.073,13825.526999999884,0.9828756581629248
2024-12-16,STS-U1,871006.92,884431.125,13424.204999999958,0.9848216501878538
2024-12-17,STS-U1,873595.4359999999,887477.2,13881.764000000085,0.9843581739339332
2024-12-18,STS-U1,868130.07,881575.84,13445.77000000002,0.9847480280312582
2024-12-19,STS-U1,861088.369,885272.032,24183.66300000006,0.972682224078214
2024-12-20,STS-U1,869868.136,883185.809,13317.672999999952,0.9849208707111372
2024-12-21,STS-U1,796359.7089999999,809546.442,13186.733000000124,0.9837109616992176
2024-12-22,STS-U1,793038.89,805582.587,12543.697000000044,0.9844290365725096
2024-12-23,STS-U1,873132.2239999999,886966.694,13834.470000000088,0.9844024921188302
2024-12-24,STS-U1,864983.85,879027.775,14043.925000000048,0.9840233432896928
2024-12-25,STS-U1,873853.6719999999,887528.85,13675.178000000073,0.9845918496057902
2024-12-26,STS-U1,867746.5439999999,881115.701,13369.157000000125,0.9848270130871268
2024-12-27,STS-U1,868064.7999999999,882109.768,14044.96800000011,0.9840779815511576
2024-12-28,STS-U1,788876.788,802538.319,13661.531000000075,0.982977098193862
2024-12-29,STS-U1,796515.659,808842.264,12326.60499999998,0.9847601868143724
2024-12-30,STS-U1,863839.6259999999,877958.121,14118.495000000112,0.9839189425300616
2024-12-31,STS-U1,872936.499,886730.551,13794.052000000023,0.9844439193118542
